open,high,low,close
11798.6,11851.8,10830.8,11024.7
11026.6,11447,10332.2,10664.4
10662.6,10943.7,9884.77,10749.7
10757,11066.3,9401.02,9644.97
9644.23,9974.82,9092.37,9824.56
9826.58,10717.9,9295.15,10595.8
10594.6,10775.2,10139.5,10563.1
10567.4,11016.6,10399.9,10958
10959.2,11084.8,10335.7,10568.3
10568.8,10676.6,10079.5,10270.4
10273.9,10348.6,9875.24,10125.2
10124,10142.5,9539.69,9778.32
9776.86,10183.8,9745.74,9899.11
9898.23,9948.97,9668.59,9835.18
9835.21,10191.7,9310.78,9508.68
9508.79,9559.71,9351.51,9456.99
9456.51,9710.61,9140.86,9504.78
9505,9749.2,9394.72,9586.19
9588.11,10117.8,9579.68,10050.3
10049.8,10487.3,9895.78,10419.3
10419.1,10666.4,10343,10427.8
10425.9,10914.8,10419.7,10835.2
10836.8,11032.3,10572.2,10966.2
10964.5,11944.2,10952.1,11736.4
11737,12316,11315,11373.3
11370,12132.3,11224.7,11938.2
11935.5,12018.1,11510,11721
11722.3,12039,11676.7,11918.2
11918.5,11971.2,11241,11303.5
11304.3,11553.6,11119.3,11504.7
11503.7,11583.3,11245.3,11393.5
11393.4,11439.1,10769.3,10874.6
10869.8,10902.9,10076.8,10193.3
10195.3,10414.1,9501.36,10341
10341.3,10543.9,9768.49,10447.6
10447.7,10485.8,10015.9,10143
10142.8,10512.1,10079.8,10424.6
10426.8,10827.2,10279.3,10722.7
10720,10955.9,10577.4,10796.1
10798.9,10846.4,9873.79,10054.3
10045.5,10230.3,9778.77,10141.5
10143.6,10460.1,10055.7,10423.9
10423.9,10457.4,9914.17,10076.3
10075.9,10352.1,9907.2,10003.6
10003.4,10625.6,9981.22,10269.9
10270.9,10397.6,10040.2,10144.1
10142.5,10280.5,9605.2,9728.75
9729.56,9755.2,9346.83,9519.55
9520.82,9698.3,9374.97,9598.6
9598.57,9676.28,9512.24,9676.28
9677.54,9778.03,9579.76,9711.99
9711.92,10452.4,9711.92,10398.7
10401,10769.6,10297.5,10698.7
10698.6,10822.1,10394.1,10666.9
10669,10695.8,10478.4,10559.8
10560.7,10937.2,10231.3,10426.5
10426.6,10572.8,10300,10531.6
10529.2,10594.7,10294.9,10423.6
10427.1,10508,10109.9,10289.2
10289.3,10394.2,9969.85,10106.4
10107.9,10238,9882.05,10174.9
10171.7,10421.9,10057.8,10418.9
10417.5,10469.8,10189.4,10308.1
10308.2,10454.3,10265.1,10398.9
10401,10423.8,10279.9,10305.3
10305.7,10402.8,10107.6,10317.1
10316.9,10353.4,10154.9,10225.4
10224.7,10271.3,10112.5,10201.6
10202.1,10364.9,9644.28,10276.5
10277.6,10319.4,10073.7,10119.8
10117.7,10192.2,9950.86,9991.75
9989.46,10092.6,9872,10065.9
10067.4,10095.8,9667.63,9757.05
9754.21,9785.97,8133.82,8671.45
8668.78,8797.54,8255.81,8600.7
8602.19,8660.9,7757.63,8091.29
8093.12,8302.48,7888.51,8243.04
8244.87,8279.06,8049.12,8157.31
8157.53,8339.86,7946.01,8060.48
8059.37,8371.61,8059.37,8268.58
8264.58,8534.94,8212.25,8326.56
8326.83,8386.24,8187.44,8281.99
8282.03,8433.03,8107.66,8196.2
8195.6,8293.41,8025.8,8194.08
8193.78,8231.62,8053.43,8170.43
8169.84,8232.25,7843.53,7941.72
7941.49,8317.48,7799.75,8213.83
8213.52,8354.18,8128.58,8174.53
8176.25,8689.94,8137.04,8568.1
8568.55,8670.89,8470.1,8576.18
8579.5,8814.95,8301.37,8327.47
8327.54,8439.01,8263.71,8360.29
8359.02,8487.6,8313.25,8463.4
8321.64,8405.14,8229.2,8323.84
8323.57,8425.43,8123.82,8164.06
8162.64,8193.35,7951.8,7989.45
7988.52,8140.67,7949.65,8086.75
8086.55,8156.55,7854.73,7964.82
7965.31,8099.09,7919.83,7974.74
7973.65,8325.14,7911.67,8221.14
8219.25,8350.88,8178.41,8229.02
8225.23,8318.12,8105.38,8114.43
8114.33,8132.5,7344.89,7447.06
7446.9,7522.51,7372.01,7463.66
7463.13,8773.37,7434.96,8607.31
8607,10361.5,8600.05,9251.98
9252.08,9798.36,9116.78,9573.31
9582.56,9934.04,9284.78,9466.28
9469.34,9561.44,9126.09,9465.96
9464,9472.82,9018.3,9233.63
9234.32,9415.03,8975.69,9135.13
9134.76,9306.63,9072.95,9233.38
9226.02,9397.1,9223.46,9315.29
9317.79,9395.89,9109.24,9233.74
9237.35,9564.96,9141.34,9400.36
9400.37,9491.65,9200.9,9345.21
9344.77,9451.8,9270.06,9349.77
9346.78,9382.63,9117.77,9238.33
9236.09,9263.73,8687.33,8815.92
8814.84,8880.5,8736.14,8829.71
8817.62,9124.75,8768.47,9099.11
9099.31,9111.84,8626.18,8722.51
8720.82,8861.9,8581.12,8779.07
8780.44,8840.06,8721.81,8765.9
8762.03,8810.64,8585.67,8660.65
8660.49,8770.54,8399.72,8514.21
8515.77,8538.84,8442.97,8495.65
8492.54,8636.73,8421.02,8555.82
8555.74,8562.32,8080.38,8218.78
8218.4,8223.51,8026.91,8142.49
8142.49,8229.45,8047.88,8098.46
8099.22,8132.88,7438.61,7631.28
7631.77,7716.87,6820.53,7282.83
7279.19,7364.23,7120.71,7327.02
7326.9,7361.87,6961.43,7057.84
7056.29,7381.46,6561.6,7224.46
7224.28,7344.1,7044.7,7158.25
7158.25,7676.96,6877.2,7553.51
7555.17,7661.6,7397.3,7403.75
7409.11,7865.56,7390.13,7751.55
7753.52,7817.61,7487.7,7567.19
7567.21,7583.84,7262.64,7404.17
7404.15,7464.66,7194.44,7350.45
7350.6,7418.23,7261.09,7329.16
7330.14,7757.98,7113.67,7225.78
7226.27,7488.87,7176.53,7413.96
7414.15,7601.2,7332.85,7537.64
7536.85,7622.23,7503.38,7547.91
7548.58,7592.33,7415.46,7573.33
7573.03,7661.31,7306.74,7349.5
7349.47,7395.22,7184.23,7252.82
7254.76,7284.7,7171.02,7213.93
7216.06,7301.13,7108.74,7203.83
7204.54,7305.37,7198.36,7250.99
7251.42,7283.58,7033.63,7104.33
7104.31,7185.62,7030.7,7137.45
7137.11,7171.09,6870.63,6907.15
6906.22,6947.27,6596.57,6605.21
6602.64,7367.05,6451.5,7367.05
7405.42,7437.66,7057.85,7164.23
7162.72,7233.9,7094.54,7211.61
7209.95,7213.06,7136.49,7167.17
7167.25,7467.14,7143.26,7416.47
7416.44,7694.44,7277.21,7301.59
7299.85,7427.74,7175.58,7252.81
7252.22,7280.05,7132.3,7227.48
7223.59,7439.62,7168.87,7209.49
7208.42,7267.46,7087.77,7249.33
7249.92,7367.72,7239.5,7326.37
7325.35,7539.04,7295.5,7410.48
7411.01,7431.7,7224.87,7272.75
7273.15,7323.56,7141.98,7189.43
7187.75,7267.08,7171.82,7211.21
7203.58,7223.02,6946.18,6979.07
6979.05,7405.41,6882.62,7307.53
7307.18,7401.68,7280.41,7353.26
7354.24,7500.83,7332.62,7355.25
7355.62,7754.75,7336.35,7727.39
7722.68,8190.89,7722.68,8041.89
8042.88,8457.01,7877.96,8068.51
8068.6,8109.66,7758.39,7810.08
7811.42,8135.78,7687.55,8089.62
8090.56,8285.98,8013.96,8076.12
8075.96,8183.69,7972.39,8155.78
8157.01,8198.97,8057.58,8122.41
8121.36,8836.94,8104.42,8746.92
8738.07,8889.37,8561.03,8846.82
8845.06,8857.83,8587.4,8714.37
8714.08,9003.43,8665.99,8924.98
8923.42,8973.95,8807.88,8941.74
8941.86,9176.7,8510.61,8636.45
8636.3,8737.31,8525,8653.09
8644.38,8767.61,8480.43,8714.72
8713.23,8791.54,8585.37,8647.09
8647.1,8678.87,8292.12,8402.73
8404.32,8515.44,8226,8455.93
8456.61,8462.65,8263.42,8349.44
8348.03,8603.81,8303.15,8564.38
8565.12,8987.48,8563.12,8896.41
8898.06,9181.73,8881.61,9142.73
9143.95,9429.13,9117.96,9329.68
9329.72,9559.04,9193.82,9554.64
9557.75,9559.58,9211.87,9397.12
9398.1,9455.61,9296.87,9372.78
9372.66,9469.59,9171.78,9392.97
9391.22,9602.18,9234.61,9273.94
9273.29,9346.98,9089.96,9180.92
9180.71,9745.63,9156.8,9622.73
9622.81,9852.31,9534.37,9677.88
9676.87,9863.62,9657.23,9792.8
9792.65,9935.87,9665.42,9914.39
9913.46,10161.3,9882.13,10113
10112.3,10185.1,9762.66,9839.53
9841.06,10365.6,9716.75,10229.9
10229.2,10470.1,10215.4,10353.9
10353.3,10499.5,10091.5,10214.6
10213.8,10387.4,10105.7,10364.2
10363.5,10387.8,9797.13,9924.81
9924.8,10041.2,9640.84,9872.16
9875.03,9993.59,9485.68,9636.3
9634.52,10270.8,9620.75,10181.5
10180.7,10296.3,9355.55,9691.02
9690.09,9694.5,9410.69,9628.55
9628.61,9765.34,9582.36,9677.7
9676.69,9726.73,9578.48,9686.48
9683.12,10010.2,9669.93,9925.76
9930.66,10018.7,9497.04,9650.26
9649.06,9680.98,9263.9,9388.37
9390.18,9390.43,8658.66,8798.22
8795.68,8977.62,8542.53,8805.91
8797.66,8907.9,8455.92,8796.17
8802.25,8818.59,8608.11,8655.5
8655.77,8775.71,8445.67,8565.58
8568.82,8980.82,8523.16,8941.39
8936.53,8939.89,8680.59,8792.87
8791.22,8862.82,8695.82,8765.47
8766.56,9178.43,8761.22,9082.8
9082.49,9183.12,9015.72,9125.93
9126.1,9216.51,8882.64,8945.86
8945.78,8947.83,8191.88,8194.35
8191.99,8264.82,7665.32,7894.55
7891.96,8164.18,7761.11,7972.45
7971.21,7996.26,7618.7,7983.29
7976.18,7989.08,5587.25,5804.22
5808.99,5982.35,3953.37,5664.34
5663.01,5762,5204.51,5292.41
5286.12,5951.2,5073.58,5362.88
5359.53,5448.2,4459.22,4945.02
4947.51,5561.43,4927.98,5464
5460.8,5463.67,5033.38,5364.51
5365.51,6415.91,5268.33,6300.94
6303.2,6921.28,5703.98,6192.29
6171.54,6459.65,5894.61,6175.12
6175.12,6410.9,5812.01,5884.5
5884.5,6614.56,5703.64,6469.2
6469.2,6837.2,6408.98,6786.43
6786.04,6978.39,6483.69,6676.03
6699.66,6792.73,6543.99,6726.52
6723.31,6871.65,6596.34,6685.97
6684.98,6684.98,6061.28,6229.96
6229.08,6286.87,5883.82,5914.65
5912.8,6578.29,5874.97,6545.53
6547.7,6614.08,6354.48,6458.95
6458.39,6468.38,6171.55,6376.67
6376.75,7234.86,6375.42,6844.73
6841.24,7043.56,6622.82,6738.37
6739.64,6993.65,6681.78,6878.93
6881.11,6909.72,6692.04,6768.56
6768.65,7318.78,6768.65,7299.91
7300.54,7460.26,7085.64,7185.13
7179.96,7423.58,7141.61,7334.54
7335.15,7395.43,7129.89,7317.62
7319.58,7322.25,6764.19,6906.14
6905.45,6955.1,6786.12,6874.99
6876.99,7199.78,6802.88,7131.02
7131.09,7150.12,6614.68,6843.65
6845.05,6985.52,6777.86,6861.58
6863.38,6937.04,6697.41,6743.5
6743.32,7127.56,6493.53,7081.18
7081.09,7203.68,7006.2,7052.61
7052.53,7274.71,7034.38,7230.87
7230.93,7301.82,7072.6,7205.19
7201.81,7222.48,6772.31,6861.8
6860.42,6947.49,6781.25,6902.73
6903.1,7164.36,6831.66,7102.66
7102.77,7726.49,7041.81,7602.88
7600.1,7606.41,7414.86,7515.94
7512.97,7704.84,7448.13,7532.02
7532.02,7705.21,7506.62,7633.16
7634.78,7789.4,7590.36,7739.75
7737.57,7790.82,7673.01,7739.38
7737.76,8945.91,7730.76,8868.36
8867.43,9457.54,8420.88,8766.97
8764.21,9062.29,8601.95,8847.22
8849.01,9012.25,8777.69,8938.49
8936.93,9197.17,8739.56,8862.19
8860.19,8962.39,8539.04,8952.17
8952.3,9116.41,8785.25,8972.98
8972.68,9391.01,8924.47,9293.71
9293.51,9961.47,9059.18,9883.19
9882.01,10061.1,9735.91,10011.1
10012.9,10015.5,9528.95,9607.33
9607.63,9673.92,8258.16,8726.03
8724.44,9155.83,8242.53,8577.82
8578.46,8974.82,8513.19,8751.62
8752.91,9406.17,8752.91,9363.05
9361.78,9933.09,9266.52,9781.12
9779.64,9844.79,9163.55,9414.35
9416.91,9575.1,9227.65,9383.53
9383.32,9883.98,9337.27,9761.77
9761.56,9940.71,9502.07,9683.76
9683.67,9890.48,9480.02,9684.7
9684.32,9828.37,9329.82,9549.99
9549.93,9567.93,8812.57,9101.77
9101.83,9262.58,8940.3,9206.07
9206.26,9310.17,9102.99,9228.94
9229.05,9306.63,8867.25,9055.57
9058.01,9070.08,8642.57,8900.96
8901.53,9011.05,8706.55,8849.2
8847.34,9217.09,8807.15,9066.03
9066.34,9523.58,9062.74,9439.21
9437.5,9616.93,9346.95,9390.35
9392.19,9578.52,9340.6,9482.7
9483.14,9735.11,9429.2,9463.44
9463.42,9688.51,9403.63,9651.85
9653.98,10357.6,9349.83,9523.86
9523.87,9627.65,9416.19,9583.71
9584.53,9872.94,9471.57,9777.66
9777.92,9852.65,9620.66,9660.67
9662.82,9728.34,9537.12,9695.04
9695.2,9802.38,9412.28,9710.79
9710.78,9788.91,9660.75,9712.79
9711.31,9877.63,9611.18,9822.91
9822.93,9987.37,9709.39,9854.13
9855.21,9969.57,9095.89,9345.62
9345.14,9547.68,9239.78,9439.64
9440.23,9490.34,9366.23,9424.64
9425.01,9479.33,9316.89,9338.84
9340.39,9497.16,8910.56,9437.14
9437.39,9581.72,9383.65,9507.66
9506.29,9548.34,9247.23,9409.8
9409.64,9479.47,9277.98,9366.75
9365.07,9419.9,9239.6,9324.16
9324.94,9352.55,9184.09,9339.38
9339.37,9413.96,9305.03,9328.56
9328.63,9773.86,9282.75,9690.25
9689.26,9720.09,9581.07,9649.24
9648.6,9664.38,9209,9265.66
9265.2,9328.81,9005.67,9301.57
9301.64,9309.94,9045.11,9174.83
9175.15,9199.68,8869.99,9059.03
9059.18,9189.3,8946.54,9124.24
9124.89,9233.84,9027.25,9212.15
9210.95,9232.66,9069.9,9163.73
9163.43,9299.29,9097.79,9243.83
9243.86,9267.63,8956.73,9152.23
9141.33,9144.84,9059.2,9100.2
9100.65,9195.86,9050.04,9125.2
9125.2,9152.86,8941.13,9040.05
9039.31,9350.81,9039.31,9284.22
9280.13,9375.67,9209.21,9248.45
9246.92,9471.56,9236.79,9434.18
9435.22,9468.36,9171.47,9253.41
9253.93,9255.25,9128.87,9216.37
9219.61,9316.6,9189.03,9224.6
9224.59,9337.38,9170.74,9268.97
9269.46,9336.28,9203.01,9249.25
9249.72,9279.27,9118.97,9244.36
9243.73,9272.45,9162.02,9226.55
9227.16,9230.14,9037.89,9126.44
9126.58,9181.93,9083.27,9154.51
9150.16,9204.08,9126.06,9181.37
9180.47,9186.03,9114,9175.75
9175.91,9232.19,9137.99,9174.18
9174.11,9430.5,9161.04,9383.57
9381.85,9394.34,9293.14,9381.49
9383.91,9673.04,9376.78,9618.66
9619.07,9647.78,9477.32,9611.2
9610.84,9743.85,9531.02,9701.95
9702.46,10138.4,9659.72,9888.63
9889.27,11132.2,9889.27,11125.8
11123.3,11395.9,10604.5,11025.2
11023.7,11348.3,10857.6,11297.1
11301.2,11319.1,10876.9,11097.3
11097.4,11453.3,10984,11397.7
11398.6,11873.9,11241.8,11772.2
11773,12105.7,10727.9,11136.9
11137.4,11475.7,10955.6,11222.8
11184,11414.4,11028.6,11241.1
11236.4,11790.6,11105.5,11779.1
11779.7,11909.6,11560.6,11747.2
11748,11912,11354.2,11602.5
11603.8,11810.8,11536.4,11765.4
11765.2,11802.1,11535.3,11648.5
11650.4,12072,11644.6,11839
11843.6,11939.9,11141.6,11302.5
11299.7,11620.8,11188,11509.6
11509.1,11733.1,11286.8,11697.9
11697.4,11861.7,11660.9,11773.9
11773.6,11981.6,11701.3,11914.4
11914.8,11974.8,11702,11862.5
11861.5,12474.5,11776.1,12335
12335.3,12412.6,11863.7,12075
12075.5,12086.9,11598.2,11715.8
11715,11888.6,11680.9,11832.8
11833.8,11882.2,11497.8,11528
11534.4,11681.2,11379.9,11673.6
11673,11712.2,11521.9,11671.4
11671.4,11827.5,11597.7,11759.3
11759.3,11786.7,11134.8,11312.8
11311.5,11541.3,11261.2,11476.9
11476.9,11590.3,11139.3,11289.1
11291.8,11553.2,11270.5,11501
11498.7,11585.9,11436.4,11513.2
11513.7,11688,11470.2,11607.5
11609,11775,11586.4,11638
11639.6,12054.9,11544.9,12027.4
12027.4,12049.2,11220.4,11387.6
11387.6,11466.3,10514.6,10734.2
10734.2,10760.2,10021.1,10561.8
10563.6,10594.7,9884.21,10094.7
10097.2,10359.6,9978.55,10329
10329.3,10354.5,9895.68,10160.8
10160.8,10443.7,9939.63,10029.8
10030.9,10348.5,9868.75,10245
10245.6,10493.3,10191.5,10351.5
10351,10380.8,10216.8,10349.1
10349,10486.6,10282.9,10455.6
10457.6,10578.8,10224.9,10303.7
10303.9,10753.1,10259.7,10717.9
10719.7,10933.9,10630.7,10857.6
10862.8,11094,10673,11018.8
11020.1,11046,10760.1,10962.5
10962.3,11040,10824.8,10942.2
10944,11172.1,10897.7,11054.5
11054.4,11088.3,10778.8,10876.6
10876.1,10992,10346.9,10508.8
10508.5,10576.6,10366.9,10551
10552.4,10559.9,10167.3,10260
10256.9,10711.9,10213.8,10651.6
10651.6,10791.2,10564.7,10752.9
10756.6,10818.6,10658.2,10730.6
10728.6,10809.3,10613.7,10726.6
10734.6,10949.6,10734.6,10890.1
10889.1,10889.1,10644.1,10770.6
10772.8,10860.6,10666.3,10708.3
10706.9,10921.1,10456.4,10592.9
10594,10668.2,10389.8,10477.2
10476.8,10601.3,10475.4,10578.9
10585.2,10699.7,10535,10653.7
10653.3,10769.5,10628.3,10743.7
10743.8,10801.5,10533.3,10575.4
10575.2,10679.7,10555.4,10663.3
10663.2,10955.5,10542.6,10884.8
10884.3,11109,10841.9,11059.2
11058.8,11484.6,11049.4,11378
11374,11433.6,11274.1,11328.5
11325.3,11721.4,11229.9,11692.2
11691.3,11704.3,11316.3,11454.9
11453.7,11549.2,11298.9,11383.9
11384.1,11604.2,11272.1,11505.6
11499,11545.3,11226.2,11344.6
11344.6,11404.5,11272.4,11349.1
11349.7,11486.3,11344,11463.3
11462.3,11818.7,11417.2,11756.2
11755.8,12045.6,11690,11930.2
11931.2,12987.7,11899.3,12938.8
12930,13233.8,12704.2,13156.2
13154.1,13196.9,12736.4,12919.7
12917.9,13166.8,12888.6,13080.6
13080.7,13346.5,12910.7,13020.8
13020.6,13241,12798.3,13056.2
13055.4,13754,13050.8,13736.9
13737.8,13855.1,12906.2,13267
13267,13642.5,12988.1,13412.5
13410.7,13673.9,13135,13571.4
13569,14072.5,13433.1,13875.4
13875.3,13891.8,13631.2,13698.2
13701.1,13828.4,13224,13581.9
13581.2,13847.2,13303.3,13832.4
13833.7,14256.5,13541.6,14122.6
14132.2,15561.6,14084.6,15558.9
15558.9,15947.7,15223.1,15612.1
15614.3,15765,14441.6,14831.9
14830.7,15653,14740.5,15520.1
15522.4,15809.8,14834,15253.8
15255.3,15476.8,15099.6,15381.5
15383.4,15978.8,15288.8,15810.4
15802.1,16341.5,15482,16226.3
16236.7,16481.5,15977.5,16319.2
16318.6,16354,15727.9,16035.7
16036.1,16156.5,15796.9,15942.3
15937.1,16876.2,15878.9,16728
16718.7,17852,16563.7,17604.1
17605.7,18461.5,17277.3,17835.2
17828,18167.6,17367.8,17886.2
17881.2,18812.5,17723.8,18626
18629,18965.9,18370.1,18631.8
18631.5,18756.3,17644.3,18627.7
18575.4,18693.5,18029.7,18421.2
18422.3,19418.4,18129.2,19126.9
19124,19487.4,18647.8,18777.4
18780.8,18904.5,16274.7,17199.8
17199.4,17478.3,16469.2,16991.3
16988.2,17892.2,16897.6,17784.8
17784.1,18345.3,17547.7,18161.3
18159,19841.9,18153.1,19490.3
19491.7,19909.6,18225.7,18952.2
18941,19333,18355.6,19134.1
19127.3,19604.1,18891.9,19482.7
19484.8,19550.1,18620,18670.1
18687.7,19173,18517.1,19021
19021.6,19333.9,18889.2,19145.1
19147.1,19413.2,18911.7,19126.2
19126.9,19294.8,18472,18472
18389.4,18604.8,17671.5,18560.1
18557.7,18639.1,17921,18334.6
18334.6,18382,17598.6,18131.6
18135,18941.5,18030,18886.5
18885.3,19414.6,18738.4,19111.3
19109.6,19332.6,19010,19286
19288.4,19552.2,19064.9,19472.7
19474,21436.9,19300,21397.2
21389.5,23694.5,21235.8,22963.8
22976.3,23270.3,22359.8,23029.3
23030.3,24112.7,22796.3,23919.6
23922.6,24240.6,23108.7,23484.5
23485.4,24076.7,22040.1,23184.8
23174.4,23759.2,22386.9,23723.8
23723.8,24067.1,22666.3,23270.6
23277.1,23724.8,22722.3,23677
23701.8,24659.4,23420.5,24565.5
24568,26769.4,24503.5,26376.8
26379.7,28329.2,25833.1,26473.9
26481.8,27429.1,26088.9,26826.5
26857.7,27176.4,25882.7,27011.6
27020.7,28985.3,26937.8,28731.5
28725.7,29301.4,27975.7,29110.4
29129.1,29665.8,28754.6,29340.4
29340.2,33246.6,29040.2,32198.7
32172.1,34770.7,31721.4,33148.1
33147,33621.4,28496.8,31387
31361.2,34486.8,29997.7,34310.4
34304,36477.9,33417,36058.4
36073.5,40335.1,36052.8,39675.4
39700.9,41945.4,36696.1,40717.2
40729.4,41395,38798.7,40413.7
40417,41422.3,35315.3,38455
38450.1,38660.6,30314.1,34470.2
34446.9,36608,32526.7,33648.8
33715.6,37804.6,32426.2,37165
37165.9,40082.9,36776.4,38872.6
38947.3,39677.4,34459.4,36632.2
36605.8,37942.1,35425.9,36139.1
36146.1,36856.6,33858.6,36214.2
36189.7,37424.1,34809.4,36464.9
36478.4,37862.6,36093.4,36686.1
36684.2,36730.9,33527.1,35008.4
34998.9,35669.5,30080.5,30856.8
30867.1,33850,28823.8,32875.8
32873.5,33483.6,31442.2,32085.9
32083.7,33074.5,30992.5,32180.9
32166,34877.3,31938.1,32487.4
32460.4,32825.7,30856.7,32736.1
32763.2,32937,29272.3,30600.3
30601.9,33548.3,29909.6,33537
33535.9,38629.1,31998.4,34488.2
34496,34903.2,32875.8,34601.8
34593.9,34593.9,32219.1,33006.1
33008.6,34704.4,32342.7,33561.4
33562,36004.1,33464.1,35629.3
35610.1,37525.7,35426.1,37315.2
37310.1,38740.3,36249.7,37293.5
37300.9,38339.9,36638.3,37840
37831.6,40982,37809.2,40060.7
40046.1,40046.1,37411.6,38828.3
38829.3,44994.3,38077.4,44667.9
44693.1,48192.9,44679.4,46880.5
46893.2,47337.4,43769.4,45229.5
45232.8,48620.3,44061.5,47709.7
47713.8,48919.6,46264.2,47951.5
47943.4,48145.4,46295.2,47141.2
47125.1,49638.9,47090.8,49113.2
49092.8,49105.8,45938.7,48259.3
48321.6,50522.6,47071.5,49134.8
49131.7,52622.3,48968.9,52142.7
52133.9,52542.5,50908.1,51876.4
51870.6,56247.1,50782.9,55466.8
55459.5,57522.1,54196.1,55509.9
55491.9,58346.6,55425.3,57354.9
57365.3,57587.6,48390,54157.9
54119.3,54328.9,45016.9,48697.1
48651.9,51359.8,47041.8,48885.2
48871.2,52084.1,47450,48125.8
48206.3,48435.1,44200.7,45526.6
45514.2,48313.9,45439.9,45874.2
45850.6,46640.9,43143.8,45272.1
45273.2,49495.3,44976.3,49169.2
49173.2,50221,47097.8,47845.2
47849.3,52601.5,47790.6,50601.8
50607.7,51782.5,47516.9,48251
48246.4,49463.4,46351.5,49094.8
49087.8,49179.8,47113.2,48959.9
48964.9,51339.6,48854.3,50515.6
50515.4,51978.4,49343.7,51602.5
51618.4,54882.9,51618.4,54807.5
54842.4,57378.1,53077.9,56941.3
56932.7,58024.2,54338.5,57954.9
57955.3,58141.4,55097.9,57253.4
57241.8,61747.6,56129.5,61086.2
61071.1,61658,59335.7,60209
60215.8,60727.9,54944.6,56148.7
56161,56818.6,53302.9,56308.1
56285.4,58956.3,54185.9,58356.6
58387.3,60070.3,57035.5,57695.6
57656.9,59441.4,56302.8,58531.8
58511.1,59887.1,57843,58538.4
58514.8,58589.7,55652.8,57637.4
57611.5,58422.3,53813.1,54574.9
54616.1,55836.3,52990.7,54395.1
54391.5,57192.1,51704.9,52596.7
52536.9,53186.7,50444.4,51757.9
51763.1,54800.2,51269.2,54431.6
54427.9,56551.4,54005.2,56412
56409,56516.5,54723.6,55143.2
55141.2,58382.2,54922.5,57555.4
57560.1,59398,57055.9,58761.8
58758.3,59813.4,56969.3,58949.4
58946.8,59469.4,57959.4,58755.9
58753.2,60057.4,58471.9,58774.3
58766.7,59759.1,57553.9,57679
57656,58488.9,56501.1,58115
58126,59215.5,56838.2,58673.4
58680.7,59459.5,57386,57927.2
57878.7,58624.3,55471.6,56185.7
56168.5,58145.6,55725.8,57675.7
57673.6,58881.6,57571.1,58340.5
58340.4,61182.5,57869.4,59107.9
59119.8,60659.3,59040.2,59546.6
59571.9,61232.7,59420.7,60002.2
59989.6,63680.5,59820.4,63137.9
63128.3,64830.5,61366.5,62810.2
62778.2,63813.9,62042.2,63460.9
63458.7,63582.9,60061.4,61840.1
61826.4,62539.4,59725.6,60773.6
60773.1,60857.5,52864.1,56352.3
56362.1,57573.6,54297.1,56337.9
56332.6,57085.7,53434.8,57014.4
57049.2,57094.4,54358.4,54816.2
54780.9,55454.8,50552.9,51699.5
51655.7,52217.4,47534.6,50440
50359.3,51216.6,48774.9,50876.9
50909.4,50996.9,47090.1,47694.4
47674.9,54388.1,47600.7,53384.3
53403.5,55488,52960.2,55323.9
55322.1,56442.7,53907.6,54857.8
54853.5,55208.4,52399.6,53340.2
53350,57372.8,53096.6,57046.5
57045.9,58497.5,56967.4,57468.4
57480.9,57961.6,56137.4,56701.6
56701.6,58963.1,56303,57130.7
57139.1,57489.4,53334.1,54386.6
54388.6,57939.5,52993.3,56844.8
56855.3,58380.9,55340.9,56386.4
56354.7,58685.1,55344.4,57426.6
57425.4,59521.1,56832.6,58863
58869.5,59276.6,56397.6,58101.4
58078.2,59587,54292.5,55755.6
55728,56927.8,54526.6,56571.9
56580.1,57993.1,53597.3,54579.3
54578.9,54784.3,47054.4,49594.2
49594.1,51550,48475.2,49864.9
49861.8,50702.1,46999,48449.4
48451.2,49795.7,43942.3,45245.6
45210.9,46637.1,42166.7,43547.6
43520.4,45813.2,42451.1,43010.1
43006.7,43550.5,30108.1,38872.5
38840.7,42505.6,35021.7,40704.4
40763.6,42209.3,33582.7,36663.7
36669.6,38825.3,35294.2,38188.4
38215.3,38360.6,31190.2,34057.9
34070.2,39896,33690.3,38641.8
38531.5,39834.4,36537.2,37983.3
37983.4,40845,37867.1,39102.3
39094.4,40353.8,37225.3,39048.2
38995.3,39168.3,34758.4,35041.2
35046.5,37292.5,33676,34679.9
34686,36449.9,33459.3,35961.7
35956.9,37470.8,34216.4,36966.6
36943.6,37905.3,35734.9,36389.3
36405.2,38224,35941.2,37809.7
37810.8,39481.1,37202.8,38779.5
38766.2,39271.4,35648.2,37220.1
37225.2,37907.8,34852.5,35000.1
35009,36446.7,34919.4,35940.3
35944.4,36776.7,33702.7,34136.8
34137.8,34295.8,31062.7,33526.2
33510.5,36851,32440.2,36648.4
36655.9,38356,35830,36658.7
36710.3,37659.4,35995,36924.2
36933.5,37486.5,34691.1,35853.8
35831.7,39371.1,34822.1,38899.8
38897,40999.1,38713.8,40284.1
40289.3,41306.7,39586.8,39968.8
39969.7,40486.6,38359,38756.1
38767.1,39526.7,37398,37743.3
37751,38202.4,35168,35681.2
35680.1,36376.3,34887.3,35896.9
35887.7,36113.3,33377.9,35568.1
35563.8,35776.3,31420.6,31499.8
31512.9,33296.2,28935.5,32496.3
32485.8,34796.1,31807.2,33381.2
33365.8,35231.9,32344.9,34797.5
34780,35492.8,31500.2,31770.6
31780.9,32661.4,30195.1,31445.1
31466.3,33587.6,31425.2,32845
